timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type
2025-11-13 03:02:06,98.23.156.168,133.84.48.56,39167,3306,TCP,4041,12049,python-requests/2.31.0,https://webmail.corp/wp-login.php?id=28026,False,0,benign
2025-11-13 03:03:28,46.73.225.108,30.40.152.215,14314,3306,TCP,76712,139673,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/?id=884390,False,0,benign
2025-11-13 03:19:38,253.112.153.99,131.88.159.162,40063,80,TCP,3059,1999,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=982338,False,0,benign
2025-11-13 04:12:59,212.12.54.160,227.47.154.189,41329,1433,TCP,34089,24135,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=458060,False,0,benign
2025-11-13 04:18:34,23.170.121.2,60.10.140.195,48222,445,TCP,16049,31983,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/wp-login.php?id=351239,False,0,benign
2025-11-13 04:33:49,94.255.104.247,76.158.195.146,14199,21,TCP,25923,47644,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 04:41:18,188.158.251.217,119.151.75.204,50609,21,TCP,11692,38702,python-requests/2.31.0,https://webmail.corp/dashboard?id=817018,False,0,benign
2025-11-13 05:04:51,39.132.120.90,84.211.113.77,21,235,TCP,2962,1722,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/wp-login.php?id=76625,False,1,port-scan
2025-11-13 05:11:03,143.215.42.126,149.8.10.239,54425,1433,UDP,28216,68779,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=130425,False,0,benign
2025-11-13 05:25:44,105.86.83.241,24.231.214.135,443,21,UDP,4431,11189,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/config.php?id=277018,False,0,benign
2025-11-13 05:45:33,82.51.64.212,185.115.126.71,52954,3389,TCP,4390,11526,python-urllib/3.9,,False,0,benign
2025-11-13 06:02:59,118.93.201.116,93.3.31.67,80,80,TCP,12410,18794,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/admin?id=281756,False,1,brute-force
2025-11-13 06:13:22,253.1.200.217,27.186.45.171,18976,24762,TCP,11661,22262,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/login?id=787160,False,0,benign
2025-11-13 06:21:39,108.198.179.239,229.244.212.23,65281,445,TCP,4408,3028,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 06:28:47,179.204.78.220,7.226.199.220,31100,21,TCP,96639,116302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://webmail.corp/phpmyadmin?id=363922,False,0,benign
2025-11-13 06:43:54,34.141.39.245,100.36.244.2,35231,443,TCP,12898,7987,curl/8.4.0,,False,0,benign
2025-11-13 06:44:21,238.226.209.219,100.54.198.176,49128,53,UDP,15326,57237,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/login?id=240469,False,0,benign
2025-11-13 06:52:25,140.226.138.203,135.135.64.229,80,80,UDP,2633,3232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/admin?id=190075,True,1,brute-force
2025-11-13 07:03:14,160.150.242.120,106.159.69.204,445,445,TCP,605989,244055,python-requests/2.31.0,,False,0,benign
2025-11-13 07:03:32,213.41.81.149,165.15.250.33,10666,443,TCP,1070148,1393476,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://webmail.corp/owa/auth/logon.aspx?id=183393,False,0,benign
2025-11-13 07:16:55,16.106.185.4,136.158.36.132,54384,21,UDP,6319,850,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=152893,False,0,benign
2025-11-13 07:29:46,10.211.55.207,28.199.201.155,6674,443,UDP,156645,380736,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=635060,False,0,benign
2025-11-13 07:46:08,131.155.247.78,141.187.86.251,22,53,UDP,19017,46452,curl/8.4.0,,True,0,benign
2025-11-13 07:51:25,250.74.64.61,72.123.142.120,47265,53,TCP,286654,504794,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/api/v1/users?id=90644,True,0,benign
2025-11-13 07:53:30,81.139.107.79,95.225.72.218,48043,3306,TCP,37721,10225,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/login?id=59658,False,0,benign
2025-11-13 08:16:59,14.157.214.225,237.158.255.194,33975,443,TCP,25838,99439,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/dashboard?id=913303,False,0,benign
2025-11-13 08:31:51,190.193.78.243,119.87.42.203,25078,80,TCP,403,249,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/login?id=194952,False,0,benign
2025-11-13 08:38:29,29.77.44.87,96.185.195.18,8957,3389,TCP,5400,11639,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://portal.example.org/owa/auth/logon.aspx?id=241975,True,0,benign
2025-11-13 08:43:23,203.221.129.155,248.206.78.7,10680,1433,TCP,22761,7788,curl/8.4.0,https://portal.example.org/api/v1/users?id=483401,False,0,benign
2025-11-13 08:46:38,189.182.83.92,182.38.208.2,25065,445,UDP,30268,44645,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 08:58:09,66.88.8.249,244.139.150.244,41726,443,UDP,3153,12596,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,0,benign
2025-11-13 08:59:53,103.141.144.165,29.244.80.222,32296,3306,TCP,6863,24201,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-11-13 09:25:21,210.45.63.26,50.34.14.17,21551,445,UDP,53397,67494,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,0,benign
2025-11-13 09:44:39,172.252.100.140,34.255.83.240,51789,80,TCP,2408,3567,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=813718,True,0,benign
2025-11-13 09:53:15,141.41.75.119,72.46.70.230,24419,443,UDP,27281,55475,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 09:57:28,64.1.219.60,113.68.51.179,34717,22,TCP,159647,353242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 10:45:00,79.115.172.174,140.185.110.216,3306,25,TCP,40812,171268,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=449773,False,0,benign
2025-11-13 12:08:43,151.147.91.186,198.78.19.242,38864,25,TCP,37676,5518,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 12:19:20,17.141.214.138,206.156.246.11,443,443,TCP,869,1046,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=170941,False,1,brute-force
2025-11-13 12:33:25,6.207.207.67,165.176.79.138,25333,53,TCP,5913,20669,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/backup.sql?id=398323,True,0,benign
2025-11-13 13:10:02,222.9.177.217,212.81.213.82,13566,22,TCP,589319,1962802,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 13:19:01,26.51.22.47,100.177.196.220,3099,53,ICMP,8445,29825,python-requests/2.31.0,https://internal.bank.local/admin?id=531733,False,0,benign
2025-11-13 13:20:43,24.82.189.80,233.142.51.175,3306,1433,TCP,166568,331486,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/.env?id=833422,False,0,benign
2025-11-13 13:48:52,51.142.42.206,110.161.202.100,15150,443,TCP,8288,16814,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 13:52:53,186.95.126.221,108.234.48.86,23506,3306,TCP,14121,19504,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/?id=450769,False,0,benign
2025-11-13 14:01:30,8.60.205.14,118.57.42.211,38057,80,TCP,50258,79239,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/owa/auth/logon.aspx?id=532935,False,0,benign
2025-11-13 14:04:40,80.217.2.211,31.71.19.240,54496,22,TCP,25876,56476,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 14:20:18,243.122.254.37,127.9.53.134,20921,1433,TCP,40555,118307,curl/8.4.0,https://api.service.io/owa/auth/logon.aspx?id=448681,False,0,benign
2025-11-13 14:24:04,26.197.27.253,188.208.236.240,80,3389,TCP,5946,7298,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 14:38:24,15.103.83.16,135.98.188.146,34205,445,TCP,3575,7891,curl/8.4.0,https://webmail.corp/login?id=765446,False,0,benign
2025-11-13 14:43:10,179.103.53.153,109.251.95.206,43578,1433,TCP,5337,8196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=949767,False,0,benign
2025-11-13 14:43:58,115.25.41.23,243.209.93.93,56152,80,TCP,9398,6494,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-11-13 14:59:22,207.141.16.241,185.173.70.89,25,22,TCP,15262,12071,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=766373,False,0,benign
2025-11-13 15:08:27,4.107.152.236,118.215.40.90,48367,3306,UDP,115802,110334,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/wp-login.php?id=719762,False,0,benign
2025-11-13 15:10:27,240.243.59.62,8.121.96.89,64708,25,TCP,25330,14655,python-requests/2.31.0,,False,0,benign
2025-11-13 15:33:59,28.254.50.151,224.132.24.216,443,21,TCP,47827,26239,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/shell?id=618565,False,0,benign
2025-11-13 15:35:08,211.238.212.12,133.213.33.130,30607,25,UDP,27627,90243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://api.service.io/api/v1/users?id=280223,False,0,benign
2025-11-13 15:38:04,200.53.198.227,111.97.5.210,55845,21,TCP,3697,15050,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 15:57:08,238.79.181.176,65.104.143.245,53,3389,TCP,22643,6365,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,0,benign
2025-11-13 15:57:19,184.26.132.26,23.230.227.46,60890,80,ICMP,27153,56862,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://portal.example.org/manager/html?id=279664,True,0,benign
2025-11-13 16:04:45,149.145.238.211,96.111.66.212,48143,21,TCP,74300,247785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/shell?id=114363,False,0,benign
2025-11-13 16:14:15,135.168.186.236,223.63.1.17,36003,1433,TCP,3984,9161,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,False,0,benign
2025-11-13 16:23:44,3.61.39.53,168.71.242.112,25,8287,UDP,841,834,curl/8.4.0,https://webmail.corp/manager/html?id=10901,True,0,benign
2025-11-13 16:30:59,246.224.174.58,150.111.4.145,57667,250,UDP,10191,34980,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=247901,False,1,port-scan
2025-11-13 16:40:57,87.84.61.6,4.143.3.13,45640,1433,TCP,38799,130135,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/backup.sql?id=928013,False,0,benign
2025-11-13 16:43:10,121.85.227.134,64.250.215.89,53,445,TCP,16530,47750,sqlmap/1.8,https://portal.example.org/test.php?id=195737,False,0,benign
2025-11-13 16:44:18,191.1.241.36,142.158.8.28,38448,21,UDP,23036,48753,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/wp-login.php?id=856895,False,0,benign
2025-11-13 17:14:55,200.239.28.184,229.155.21.225,2522,22,TCP,89862,89712,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/backup.sql?id=484985,False,0,benign
2025-11-13 17:24:06,59.239.57.243,89.101.254.142,51898,80,TCP,10571,35385,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=82383,True,0,benign
2025-11-13 17:44:58,107.54.218.8,1.75.180.116,22219,22,TCP,14103,17750,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/config.php?id=152704,False,0,benign
2025-11-13 17:45:06,142.56.240.250,141.250.19.173,20835,3389,TCP,24995,35414,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 17:46:29,214.79.66.229,190.23.166.157,53114,22,UDP,3128,4290,python-requests/2.31.0,https://portal.example.org/?id=237575,False,0,benign
2025-11-13 17:47:41,52.196.128.124,231.228.254.225,40123,1433,UDP,17274,33288,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/shell?id=673829,True,0,benign
2025-11-13 17:51:28,126.61.101.125,155.3.138.101,59936,22,UDP,19890,42817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=308756,False,0,benign
2025-11-13 18:04:52,87.116.20.115,50.202.34.200,6777,445,UDP,302327,204759,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/?id=950029,False,0,benign
2025-11-13 18:16:28,225.214.54.231,153.57.98.197,21,443,TCP,13670,44984,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/shell?id=439417,False,0,benign
2025-11-13 18:26:41,232.3.93.205,134.215.136.136,56284,443,TCP,30333,111946,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=341241,False,0,benign
2025-11-13 18:38:24,74.7.187.201,194.96.194.35,39297,3389,TCP,95777,79251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=257351,False,0,benign
2025-11-13 18:54:30,91.238.16.4,105.212.40.106,31019,3306,TCP,5767,5457,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 19:11:56,44.131.150.50,180.99.199.245,7787,445,TCP,199024,386953,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 19:12:15,205.69.109.225,114.243.34.117,30813,21,TCP,370345,1286876,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=970716,False,0,benign
2025-11-13 19:34:33,102.95.83.249,235.234.162.48,11465,445,UDP,21031,8831,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/login?id=233665,False,0,benign
2025-11-13 20:02:20,212.62.200.150,207.25.57.196,3306,53,TCP,9292,26095,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 20:11:57,10.196.195.142,173.92.196.160,50366,21,TCP,297565,553040,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 20:19:35,91.233.132.102,187.5.150.92,12557,3389,TCP,78669,221121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 20:31:58,171.241.10.100,139.236.45.172,22,1433,TCP,25113,49455,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/test.php?id=644996,False,0,benign
2025-11-13 21:01:05,206.226.182.17,163.135.49.177,61711,25,TCP,215981,303013,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=211141,False,0,benign
2025-11-13 21:02:08,112.60.125.148,36.132.167.214,39963,21,UDP,182332,665141,python-requests/2.31.0,,False,0,benign
2025-11-13 21:02:35,218.186.72.23,42.227.241.10,32162,53,TCP,12861,50646,python-requests/2.31.0,https://webmail.corp/test.php?id=574956,False,0,benign
2025-11-13 21:13:01,83.28.59.215,93.19.241.87,17031,22,TCP,32792,5700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 21:14:56,105.152.74.100,82.153.74.16,1433,445,TCP,55429,118463,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 21:20:08,19.2.245.238,111.83.135.76,30660,3306,TCP,23062,20303,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-13 21:21:37,3.111.101.94,207.145.176.246,31903,443,UDP,2379,9333,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 21:42:18,12.132.80.73,211.30.224.10,13509,1433,UDP,4908,16026,sqlmap/1.8,,True,0,benign
2025-11-13 22:10:35,218.108.57.159,58.57.102.135,38990,53,UDP,2506,5041,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/wp-login.php?id=592295,False,0,benign
2025-11-13 22:16:42,138.113.70.74,119.31.224.236,53,1433,TCP,48468,110761,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/shell?id=869935,False,0,benign
2025-11-13 22:28:37,139.149.33.57,72.41.152.225,65033,3306,TCP,3311,10505,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/config.php?id=324652,False,0,benign
2025-11-13 22:37:17,7.5.154.234,44.11.51.62,57276,25,TCP,29967,76544,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/api/v1/users?id=587869,False,0,benign
2025-11-13 23:00:08,28.217.38.209,251.46.202.122,17644,445,TCP,412935,758454,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,True,0,benign
2025-11-13 23:01:26,4.161.117.12,253.89.38.240,32431,22,UDP,216302,441225,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/manager/html?id=119658,False,0,benign
2025-11-13 23:12:25,38.51.188.234,230.159.8.75,65160,3389,TCP,1164,1648,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/api/v1/users?id=739578,False,0,benign
2025-11-13 23:30:24,19.193.243.185,100.90.159.122,56554,1433,ICMP,2847,6069,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,False,0,benign
2025-11-14 00:13:33,94.198.148.104,137.223.100.204,1433,80,TCP,6358,25676,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,False,0,benign
2025-11-14 00:25:58,183.125.118.171,92.225.94.56,48406,443,TCP,3393,4025,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/login?id=513906,False,0,benign
2025-11-14 00:31:21,223.168.119.80,52.171.71.208,445,1433,TCP,1562,2420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=700073,True,0,benign
2025-11-14 00:34:25,141.46.47.1,59.119.24.129,21,26475,TCP,21647,6851,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/phpmyadmin?id=705777,False,0,benign
2025-11-14 00:39:43,84.8.60.226,170.5.123.79,20690,3389,TCP,68061,255038,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
2025-11-14 00:43:44,195.141.255.108,82.151.158.102,32775,80,TCP,101362,244399,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,False,0,benign
